2400
(-6.000000, 3.000000, 108.000000) (-6.000000, 2.000000, 108.000000) (0.000000, 0.000000) 
(-5.000000, 2.000000, 50.000000) (-6.000000, 2.000000, 50.000000) (0.000000, 0.000000) 
(-5.000000, 3.000000, 75.000000) (-6.000000, 2.000000, 75.000000) (0.000000, 0.000000) 
(-6.000000, 3.000000, 108.000000) (-6.000000, 3.000000, 108.000000) (0.000000, 0.000000) 
(-5.000000, 3.000000, 75.000000) (-6.000000, 3.000000, 75.000000) (0.000000, 0.000000) 
(-6.000000, 4.000000, 144.000000) (-6.000000, 3.000000, 144.000000) (0.000000, 0.000000) 
(-6.000000, 4.000000, 144.000000) (-6.000000, 3.000000, 144.000000) (0.000000, 0.000000) 
(-5.000000, 3.000000, 75.000000) (-6.000000, 3.000000, 75.000000) (0.000000, 0.000000) 
(-5.000000, 4.000000, 100.000000) (-6.000000, 3.000000, 100.000000) (0.000000, 0.000000) 
(-6.000000, 4.000000, 144.000000) (-6.000000, 4.000000, 144.000000) (0.000000, 0.000000) 
(-5.000000, 4.000000, 100.000000) (-6.000000, 4.000000, 100.000000) (0.000000, 0.000000) 
(-6.000000, 5.000000, 180.000000) (-6.000000, 4.000000, 180.000000) (0.000000, 0.000000) 
(-6.000000, 5.000000, 180.000000) (-6.000000, 4.000000, 180.000000) (0.000000, 0.000000) 
(-5.000000, 4.000000, 100.000000) (-6.000000, 4.000000, 100.000000) (0.000000, 0.000000) 
(-5.000000, 5.000000, 125.000000) (-6.000000, 4.000000, 125.000000) (0.000000, 0.000000) 
(-6.000000, 5.000000, 180.000000) (-6.000000, 5.000000, 180.000000) (0.000000, 0.000000) 
(-5.000000, 5.000000, 125.000000) (-6.000000, 5.000000, 125.000000) (0.000000, 0.000000) 
(-6.000000, 6.000000, 216.000000) (-6.000000, 5.000000, 216.000000) (0.000000, 0.000000) 
(-6.000000, 6.000000, 216.000000) (-6.000000, 5.000000, 216.000000) (0.000000, 0.000000) 
(-5.000000, 5.000000, 125.000000) (-6.000000, 5.000000, 125.000000) (0.000000, 0.000000) 
(-5.000000, 6.000000, 150.000000) (-6.000000, 5.000000, 150.000000) (0.000000, 0.000000) 
(-6.000000, 6.000000, 216.000000) (-6.000000, 6.000000, 216.000000) (0.000000, 0.000000) 
(-5.000000, 6.000000, 150.000000) (-6.000000, 6.000000, 150.000000) (0.000000, 0.000000) 
(-6.000000, 7.000000, 252.000000) (-6.000000, 6.000000, 252.000000) (0.000000, 0.000000) 
(-6.000000, 7.000000, 252.000000) (-6.000000, 6.000000, 252.000000) (0.000000, 0.000000) 
(-5.000000, 6.000000, 150.000000) (-6.000000, 6.000000, 150.000000) (0.000000, 0.000000) 
(-5.000000, 7.000000, 175.000000) (-6.000000, 6.000000, 175.000000) (0.000000, 0.000000) 
(-6.000000, 7.000000, 252.000000) (-6.000000, 7.000000, 252.000000) (0.000000, 0.000000) 
(-5.000000, 7.000000, 175.000000) (-6.000000, 7.000000, 175.000000) (0.000000, 0.000000) 
(-6.000000, 8.000000, 288.000000) (-6.000000, 7.000000, 288.000000) (0.000000, 0.000000) 
(-6.000000, 8.000000, 288.000000) (-6.000000, 7.000000, 288.000000) (0.000000, 0.000000) 
(-5.000000, 7.000000, 175.000000) (-6.000000, 7.000000, 175.000000) (0.000000, 0.000000) 
(-5.000000, 8.000000, 200.000000) (-6.000000, 7.000000, 200.000000) (0.000000, 0.000000) 
(-6.000000, 8.000000, 288.000000) (-6.000000, 8.000000, 288.000000) (0.000000, 0.000000) 
(-5.000000, 8.000000, 200.000000) (-6.000000, 8.000000, 200.000000) (0.000000, 0.000000) 
(-6.000000, 9.000000, 324.000000) (-6.000000, 8.000000, 324.000000) (0.000000, 0.000000) 
(-6.000000, 9.000000, 324.000000) (-6.000000, 8.000000, 324.000000) (0.000000, 0.000000) 
(-5.000000, 8.000000, 200.000000) (-6.000000, 8.000000, 200.000000) (0.000000, 0.000000) 
(-5.000000, 9.000000, 225.000000) (-6.000000, 8.000000, 225.000000) (0.000000, 0.000000) 
(-6.000000, 9.000000, 324.000000) (-6.000000, 9.000000, 324.000000) (0.000000, 0.000000) 
(-5.000000, 9.000000, 225.000000) (-6.000000, 9.000000, 225.000000) (0.000000, 0.000000) 
(-6.000000, 10.000000, 360.000000) (-6.000000, 9.000000, 360.000000) (0.000000, 0.000000) 
(-6.000000, 10.000000, 360.000000) (-6.000000, 9.000000, 360.000000) (0.000000, 0.000000) 
(-5.000000, 9.000000, 225.000000) (-6.000000, 9.000000, 225.000000) (0.000000, 0.000000) 
(-5.000000, 10.000000, 250.000000) (-6.000000, 9.000000, 250.000000) (0.000000, 0.000000) 
(-5.000000, -10.000000, -250.000000) (-5.000000, -10.000000, -250.000000) (0.000000, 0.000000) 
(-4.000000, -10.000000, -160.000000) (-5.000000, -10.000000, -160.000000) (0.000000, 0.000000) 
(-5.000000, -9.000000, -225.000000) (-5.000000, -10.000000, -225.000000) (0.000000, 0.000000) 
(-5.000000, -9.000000, -225.000000) (-5.000000, -10.000000, -225.000000) (0.000000, 0.000000) 
(-4.000000, -10.000000, -160.000000) (-5.000000, -10.000000, -160.000000) (0.000000, 0.000000) 
(-4.000000, -9.000000, -144.000000) (-5.000000, -10.000000, -144.000000) (0.000000, 0.000000) 
(-5.000000, -9.000000, -225.000000) (-5.000000, -9.000000, -225.000000) (0.000000, 0.000000) 
(-4.000000, -9.000000, -144.000000) (-5.000000, -9.000000, -144.000000) (0.000000, 0.000000) 
(-5.000000, -8.000000, -200.000000) (-5.000000, -9.000000, -200.000000) (0.000000, 0.000000) 
(-5.000000, -8.000000, -200.000000) (-5.000000, -9.000000, -200.000000) (0.000000, 0.000000) 
(-4.000000, -9.000000, -144.000000) (-5.000000, -9.000000, -144.000000) (0.000000, 0.000000) 
(-4.000000, -8.000000, -128.000000) (-5.000000, -9.000000, -128.000000) (0.000000, 0.000000) 
(-5.000000, -8.000000, -200.000000) (-5.000000, -8.000000, -200.000000) (0.000000, 0.000000) 
(-4.000000, -8.000000, -128.000000) (-5.000000, -8.000000, -128.000000) (0.000000, 0.000000) 
(-5.000000, -7.000000, -175.000000) (-5.000000, -8.000000, -175.000000) (0.000000, 0.000000) 
(-5.000000, -7.000000, -175.000000) (-5.000000, -8.000000, -175.000000) (0.000000, 0.000000) 
(-4.000000, -8.000000, -128.000000) (-5.000000, -8.000000, -128.000000) (0.000000, 0.000000) 
(-4.000000, -7.000000, -112.000000) (-5.000000, -8.000000, -112.000000) (0.000000, 0.000000) 
(-5.000000, -7.000000, -175.000000) (-5.000000, -7.000000, -175.000000) (0.000000, 0.000000) 
(-4.000000, -7.000000, -112.000000) (-5.000000, -7.000000, -112.000000) (0.000000, 0.000000) 
(-5.000000, -6.000000, -150.000000) (-5.000000, -7.000000, -150.000000) (0.000000, 0.000000) 
(-5.000000, -6.000000, -150.000000) (-5.000000, -7.000000, -150.000000) (0.000000, 0.000000) 
(-4.000000, -7.000000, -112.000000) (-5.000000, -7.000000, -112.000000) (0.000000, 0.000000) 
(-4.000000, -6.000000, -96.000000) (-5.000000, -7.000000, -96.000000) (0.000000, 0.000000) 
(-5.000000, -6.000000, -150.000000) (-5.000000, -6.000000, -150.000000) (0.000000, 0.000000) 
(-4.000000, -6.000000, -96.000000) (-5.000000, -6.000000, -96.000000) (0.000000, 0.000000) 
(-5.000000, -5.000000, -125.000000) (-5.000000, -6.000000, -125.000000) (0.000000, 0.000000) 
(-5.000000, -5.000000, -125.000000) (-5.000000, -6.000000, -125.000000) (0.000000, 0.000000) 
(-4.000000, -6.000000, -96.000000) (-5.000000, -6.000000, -96.000000) (0.000000, 0.000000) 
(-4.000000, -5.000000, -80.000000) (-5.000000, -6.000000, -80.000000) (0.000000, 0.000000) 
(-5.000000, -5.000000, -125.000000) (-5.000000, -5.000000, -125.000000) (0.000000, 0.000000) 
(-4.000000, -5.000000, -80.000000) (-5.000000, -5.000000, -80.000000) (0.000000, 0.000000) 
(-5.000000, -4.000000, -100.000000) (-5.000000, -5.000000, -100.000000) (0.000000, 0.000000) 
(-5.000000, -4.000000, -100.000000) (-5.000000, -5.000000, -100.000000) (0.000000, 0.000000) 
(-4.000000, -5.000000, -80.000000) (-5.000000, -5.000000, -80.000000) (0.000000, 0.000000) 
(-4.000000, -4.000000, -64.000000) (-5.000000, -5.000000, -64.000000) (0.000000, 0.000000) 
(-5.000000, -4.000000, -100.000000) (-5.000000, -4.000000, -100.000000) (0.000000, 0.000000) 
(-4.000000, -4.000000, -64.000000) (-5.000000, -4.000000, -64.000000) (0.000000, 0.000000) 
(-5.000000, -3.000000, -75.000000) (-5.000000, -4.000000, -75.000000) (0.000000, 0.000000) 
(-5.000000, -3.000000, -75.000000) (-5.000000, -4.000000, -75.000000) (0.000000, 0.000000) 
(-4.000000, -4.000000, -64.000000) (-5.000000, -4.000000, -64.000000) (0.000000, 0.000000) 
(-4.000000, -3.000000, -48.000000) (-5.000000, -4.000000, -48.000000) (0.000000, 0.000000) 
(-5.000000, -3.000000, -75.000000) (-5.000000, -3.000000, -75.000000) (0.000000, 0.000000) 
(-4.000000, -3.000000, -48.000000) (-5.000000, -3.000000, -48.000000) (0.000000, 0.000000) 
(-5.000000, -2.000000, -50.000000) (-5.000000, -3.000000, -50.000000) (0.000000, 0.000000) 
(-5.000000, -2.000000, -50.000000) (-5.000000, -3.000000, -50.000000) (0.000000, 0.000000) 
(-4.000000, -3.000000, -48.000000) (-5.000000, -3.000000, -48.000000) (0.000000, 0.000000) 
(-4.000000, -2.000000, -32.000000) (-5.000000, -3.000000, -32.000000) (0.000000, 0.000000) 
(-5.000000, -2.000000, -50.000000) (-5.000000, -2.000000, -50.000000) (0.000000, 0.000000) 
(-4.000000, -2.000000, -32.000000) (-5.000000, -2.000000, -32.000000) (0.000000, 0.000000) 
(-5.000000, -1.000000, -25.000000) (-5.000000, -2.000000, -25.000000) (0.000000, 0.000000) 
(-5.000000, -1.000000, -25.000000) (-5.000000, -2.000000, -25.000000) (0.000000, 0.000000) 
(-4.000000, -2.000000, -32.000000) (-5.000000, -2.000000, -32.000000) (0.000000, 0.000000) 
(-4.000000, -1.000000, -16.000000) (-5.000000, -2.000000, -16.000000) (0.000000, 0.000000) 
(-5.000000, -1.000000, -25.000000) (-5.000000, -1.000000, -25.000000) (0.000000, 0.000000) 
(-4.000000, -1.000000, -16.000000) (-5.000000, -1.000000, -16.000000) (0.000000, 0.000000) 
(-5.000000, 0.000000, 0.000000) (-5.000000, -1.000000, 0.000000) (0.000000, 0.000000) 
(-5.000000, 0.000000, 0.000000) (-5.000000, -1.000000, 0.000000) (0.000000, 0.000000) 
(-4.000000, -1.000000, -16.000000) (-5.000000, -1.000000, -16.000000) (0.000000, 0.000000) 
(-4.000000, 0.000000, 0.000000) (-5.000000, -1.000000, 0.000000) (0.000000, 0.000000) 
(-5.000000, 0.000000, 0.000000) (-5.000000, 0.000000, 0.000000) (0.000000, 0.000000) 
(-4.000000, 0.000000, 0.000000) (-5.000000, 0.000000, 0.000000) (0.000000, 0.000000) 
(-5.000000, 1.000000, 25.000000) (-5.000000, 0.000000, 25.000000) (0.000000, 0.000000) 
(-5.000000, 1.000000, 25.000000) (-5.000000, 0.000000, 25.000000) (0.000000, 0.000000) 
(-4.000000, 0.000000, 0.000000) (-5.000000, 0.000000, 0.000000) (0.000000, 0.000000) 
(-4.000000, 1.000000, 16.000000) (-5.000000, 0.000000, 16.000000) (0.000000, 0.000000) 
(-5.000000, 1.000000, 25.000000) (-5.000000, 1.000000, 25.000000) (0.000000, 0.000000) 
(-4.000000, 1.000000, 16.000000) (-5.000000, 1.000000, 16.000000) (0.000000, 0.000000) 
(-5.000000, 2.000000, 50.000000) (-5.000000, 1.000000, 50.000000) (0.000000, 0.000000) 
(-5.000000, 2.000000, 50.000000) (-5.000000, 1.000000, 50.000000) (0.000000, 0.000000) 
(-4.000000, 1.000000, 16.000000) (-5.000000, 1.000000, 16.000000) (0.000000, 0.000000) 
(-4.000000, 2.000000, 32.000000) (-5.000000, 1.000000, 32.000000) (0.000000, 0.000000) 
(-5.000000, 2.000000, 50.000000) (-5.000000, 2.000000, 50.000000) (0.000000, 0.000000) 
(-4.000000, 2.000000, 32.000000) (-5.000000, 2.000000, 32.000000) (0.000000, 0.000000) 
(-5.000000, 3.000000, 75.000000) (-5.000000, 2.000000, 75.000000) (0.000000, 0.000000) 
(-5.000000, 3.000000, 75.000000) (-5.000000, 2.000000, 75.000000) (0.000000, 0.000000) 
(-4.000000, 2.000000, 32.000000) (-5.000000, 2.000000, 32.000000) (0.000000, 0.000000) 
(-4.000000, 3.000000, 48.000000) (-5.000000, 2.000000, 48.000000) (0.000000, 0.000000) 
(-5.000000, 3.000000, 75.000000) (-5.000000, 3.000000, 75.000000) (0.000000, 0.000000) 
(-4.000000, 3.000000, 48.000000) (-5.000000, 3.000000, 48.000000) (0.000000, 0.000000) 
(-5.000000, 4.000000, 100.000000) (-5.000000, 3.000000, 100.000000) (0.000000, 0.000000) 
(-5.000000, 4.000000, 100.000000) (-5.000000, 3.000000, 100.000000) (0.000000, 0.000000) 
(-4.000000, 3.000000, 48.000000) (-5.000000, 3.000000, 48.000000) (0.000000, 0.000000) 
(-4.000000, 4.000000, 64.000000) (-5.000000, 3.000000, 64.000000) (0.000000, 0.000000) 
(-5.000000, 4.000000, 100.000000) (-5.000000, 4.000000, 100.000000) (0.000000, 0.000000) 
(-4.000000, 4.000000, 64.000000) (-5.000000, 4.000000, 64.000000) (0.000000, 0.000000) 
(-5.000000, 5.000000, 125.000000) (-5.000000, 4.000000, 125.000000) (0.000000, 0.000000) 
(-5.000000, 5.000000, 125.000000) (-5.000000, 4.000000, 125.000000) (0.000000, 0.000000) 
(-4.000000, 4.000000, 64.000000) (-5.000000, 4.000000, 64.000000) (0.000000, 0.000000) 
(-4.000000, 5.000000, 80.000000) (-5.000000, 4.000000, 80.000000) (0.000000, 0.000000) 
(-5.000000, 5.000000, 125.000000) (-5.000000, 5.000000, 125.000000) (0.000000, 0.000000) 
(-4.000000, 5.000000, 80.000000) (-5.000000, 5.000000, 80.000000) (0.000000, 0.000000) 
(-5.000000, 6.000000, 150.000000) (-5.000000, 5.000000, 150.000000) (0.000000, 0.000000) 
(-5.000000, 6.000000, 150.000000) (-5.000000, 5.000000, 150.000000) (0.000000, 0.000000) 
(-4.000000, 5.000000, 80.000000) (-5.000000, 5.000000, 80.000000) (0.000000, 0.000000) 
(-4.000000, 6.000000, 96.000000) (-5.000000, 5.000000, 96.000000) (0.000000, 0.000000) 
(-5.000000, 6.000000, 150.000000) (-5.000000, 6.000000, 150.000000) (0.000000, 0.000000) 
(-4.000000, 6.000000, 96.000000) (-5.000000, 6.000000, 96.000000) (0.000000, 0.000000) 
(-5.000000, 7.000000, 175.000000) (-5.000000, 6.000000, 175.000000) (0.000000, 0.000000) 
(-5.000000, 7.000000, 175.000000) (-5.000000, 6.000000, 175.000000) (0.000000, 0.000000) 
(-4.000000, 6.000000, 96.000000) (-5.000000, 6.000000, 96.000000) (0.000000, 0.000000) 
(-4.000000, 7.000000, 112.000000) (-5.000000, 6.000000, 112.000000) (0.000000, 0.000000) 
(-5.000000, 7.000000, 175.000000) (-5.000000, 7.000000, 175.000000) (0.000000, 0.000000) 
(-4.000000, 7.000000, 112.000000) (-5.000000, 7.000000, 112.000000) (0.000000, 0.000000) 
(-5.000000, 8.000000, 200.000000) (-5.000000, 7.000000, 200.000000) (0.000000, 0.000000) 
(-5.000000, 8.000000, 200.000000) (-5.000000, 7.000000, 200.000000) (0.000000, 0.000000) 
(-4.000000, 7.000000, 112.000000) (-5.000000, 7.000000, 112.000000) (0.000000, 0.000000) 
(-4.000000, 8.000000, 128.000000) (-5.000000, 7.000000, 128.000000) (0.000000, 0.000000) 
(-5.000000, 8.000000, 200.000000) (-5.000000, 8.000000, 200.000000) (0.000000, 0.000000) 
(-4.000000, 8.000000, 128.000000) (-5.000000, 8.000000, 128.000000) (0.000000, 0.000000) 
(-5.000000, 9.000000, 225.000000) (-5.000000, 8.000000, 225.000000) (0.000000, 0.000000) 
(-5.000000, 9.000000, 225.000000) (-5.000000, 8.000000, 225.000000) (0.000000, 0.000000) 
(-4.000000, 8.000000, 128.000000) (-5.000000, 8.000000, 128.000000) (0.000000, 0.000000) 
(-4.000000, 9.000000, 144.000000) (-5.000000, 8.000000, 144.000000) (0.000000, 0.000000) 
(-5.000000, 9.000000, 225.000000) (-5.000000, 9.000000, 225.000000) (0.000000, 0.000000) 
(-4.000000, 9.000000, 144.000000) (-5.000000, 9.000000, 144.000000) (0.000000, 0.000000) 
(-5.000000, 10.000000, 250.000000) (-5.000000, 9.000000, 250.000000) (0.000000, 0.000000) 
(-5.000000, 10.000000, 250.000000) (-5.000000, 9.000000, 250.000000) (0.000000, 0.000000) 
(-4.000000, 9.000000, 144.000000) (-5.000000, 9.000000, 144.000000) (0.000000, 0.000000) 
(-4.000000, 10.000000, 160.000000) (-5.000000, 9.000000, 160.000000) (0.000000, 0.000000) 
(-4.000000, -10.000000, -160.000000) (-4.000000, -10.000000, -160.000000) (0.000000, 0.000000) 
(-3.000000, -10.000000, -90.000000) (-4.000000, -10.000000, -90.000000) (0.000000, 0.000000) 
(-4.000000, -9.000000, -144.000000) (-4.000000, -10.000000, -144.000000) (0.000000, 0.000000) 
(-4.000000, -9.000000, -144.000000) (-4.000000, -10.000000, -144.000000) (0.000000, 0.000000) 
(-3.000000, -10.000000, -90.000000) (-4.000000, -10.000000, -90.000000) (0.000000, 0.000000) 
(-3.000000, -9.000000, -81.000000) (-4.000000, -10.000000, -81.000000) (0.000000, 0.000000) 
(-4.000000, -9.000000, -144.000000) (-4.000000, -9.000000, -144.000000) (0.000000, 0.000000) 
(-3.000000, -9.000000, -81.000000) (-4.000000, -9.000000, -81.000000) (0.000000, 0.000000) 
(-4.000000, -8.000000, -128.000000) (-4.000000, -9.000000, -128.000000) (0.000000, 0.000000) 
(-4.000000, -8.000000, -128.000000) (-4.000000, -9.000000, -128.000000) (0.000000, 0.000000) 
(-3.000000, -9.000000, -81.000000) (-4.000000, -9.000000, -81.000000) (0.000000, 0.000000) 
(-3.000000, -8.000000, -72.000000) (-4.000000, -9.000000, -72.000000) (0.000000, 0.000000) 
(-4.000000, -8.000000, -128.000000) (-4.000000, -8.000000, -128.000000) (0.000000, 0.000000) 
(-3.000000, -8.000000, -72.000000) (-4.000000, -8.000000, -72.000000) (0.000000, 0.000000) 
(-4.000000, -7.000000, -112.000000) (-4.000000, -8.000000, -112.000000) (0.000000, 0.000000) 
(-4.000000, -7.000000, -112.000000) (-4.000000, -8.000000, -112.000000) (0.000000, 0.000000) 
(-3.000000, -8.000000, -72.000000) (-4.000000, -8.000000, -72.000000) (0.000000, 0.000000) 
(-3.000000, -7.000000, -63.000000) (-4.000000, -8.000000, -63.000000) (0.000000, 0.000000) 
(-4.000000, -7.000000, -112.000000) (-4.000000, -7.000000, -112.000000) (0.000000, 0.000000) 
(-3.000000, -7.000000, -63.000000) (-4.000000, -7.000000, -63.000000) (0.000000, 0.000000) 
(-4.000000, -6.000000, -96.000000) (-4.000000, -7.000000, -96.000000) (0.000000, 0.000000) 
(-4.000000, -6.000000, -96.000000) (-4.000000, -7.000000, -96.000000) (0.000000, 0.000000) 
(-3.000000, -7.000000, -63.000000) (-4.000000, -7.000000, -63.000000) (0.000000, 0.000000) 
(-3.000000, -6.000000, -54.000000) (-4.000000, -7.000000, -54.000000) (0.000000, 0.000000) 
(-4.000000, -6.000000, -96.000000) (-4.000000, -6.000000, -96.000000) (0.000000, 0.000000) 
(-3.000000, -6.000000, -54.000000) (-4.000000, -6.000000, -54.000000) (0.000000, 0.000000) 
(-4.000000, -5.000000, -80.000000) (-4.000000, -6.000000, -80.000000) (0.000000, 0.000000) 
(-4.000000, -5.000000, -80.000000) (-4.000000, -6.000000, -80.000000) (0.000000, 0.000000) 
(-3.000000, -6.000000, -54.000000) (-4.000000, -6.000000, -54.000000) (0.000000, 0.000000) 
(-3.000000, -5.000000, -45.000000) (-4.000000, -6.000000, -45.000000) (0.000000, 0.000000) 
(-4.000000, -5.000000, -80.000000) (-4.000000, -5.000000, -80.000000) (0.000000, 0.000000) 
(-3.000000, -5.000000, -45.000000) (-4.000000, -5.000000, -45.000000) (0.000000, 0.000000) 
(-4.000000, -4.000000, -64.000000) (-4.000000, -5.000000, -64.000000) (0.000000, 0.000000) 
(-4.000000, -4.000000, -64.000000) (-4.000000, -5.000000, -64.000000) (0.000000, 0.000000) 
(-3.000000, -5.000000, -45.000000) (-4.000000, -5.000000, -45.000000) (0.000000, 0.000000) 
(-3.000000, -4.000000, -36.000000) (-4.000000, -5.000000, -36.000000) (0.000000, 0.000000) 
(-4.000000, -4.000000, -64.000000) (-4.000000, -4.000000, -64.000000) (0.000000, 0.000000) 
(-3.000000, -4.000000, -36.000000) (-4.000000, -4.000000, -36.000000) (0.000000, 0.000000) 
(-4.000000, -3.000000, -48.000000) (-4.000000, -4.000000, -48.000000) (0.000000, 0.000000) 
(-4.000000, -3.000000, -48.000000) (-4.000000, -4.000000, -48.000000) (0.000000, 0.000000) 
(-3.000000, -4.000000, -36.000000) (-4.000000, -4.000000, -36.000000) (0.000000, 0.000000) 
(-3.000000, -3.000000, -27.000000) (-4.000000, -4.000000, -27.000000) (0.000000, 0.000000) 
(-4.000000, -3.000000, -48.000000) (-4.000000, -3.000000, -48.000000) (0.000000, 0.000000) 
(-3.000000, -3.000000, -27.000000) (-4.000000, -3.000000, -27.000000) (0.000000, 0.000000) 
(-4.000000, -2.000000, -32.000000) (-4.000000, -3.000000, -32.000000) (0.000000, 0.000000) 
(-4.000000, -2.000000, -32.000000) (-4.000000, -3.000000, -32.000000) (0.000000, 0.000000) 
(-3.000000, -3.000000, -27.000000) (-4.000000, -3.000000, -27.000000) (0.000000, 0.000000) 
(-3.000000, -2.000000, -18.000000) (-4.000000, -3.000000, -18.000000) (0.000000, 0.000000) 
(-4.000000, -2.000000, -32.000000) (-4.000000, -2.000000, -32.000000) (0.000000, 0.000000) 
(-3.000000, -2.000000, -18.000000) (-4.000000, -2.000000, -18.000000) (0.000000, 0.000000) 
(-4.000000, -1.000000, -16.000000) (-4.000000, -2.000000, -16.000000) (0.000000, 0.000000) 
(-4.000000, -1.000000, -16.000000) (-4.000000, -2.000000, -16.000000) (0.000000, 0.000000) 
(-3.000000, -2.000000, -18.000000) (-4.000000, -2.000000, -18.000000) (0.000000, 0.000000) 
(-3.000000, -1.000000, -9.000000) (-4.000000, -2.000000, -9.000000) (0.000000, 0.000000) 
(-4.000000, -1.000000, -16.000000) (-4.000000, -1.000000, -16.000000) (0.000000, 0.000000) 
(-3.000000, -1.000000, -9.000000) (-4.000000, -1.000000, -9.000000) (0.000000, 0.000000) 
(-4.000000, 0.000000, 0.000000) (-4.000000, -1.000000, 0.000000) (0.000000, 0.000000) 
(-4.000000, 0.000000, 0.000000) (-4.000000, -1.000000, 0.000000) (0.000000, 0.000000) 
(-3.000000, -1.000000, -9.000000) (-4.000000, -1.000000, -9.000000) (0.000000, 0.000000) 
(-3.000000, 0.000000, 0.000000) (-4.000000, -1.000000, 0.000000) (0.000000, 0.000000) 
(-4.000000, 0.000000, 0.000000) (-4.000000, 0.000000, 0.000000) (0.000000, 0.000000) 
(-3.000000, 0.000000, 0.000000) (-4.000000, 0.000000, 0.000000) (0.000000, 0.000000) 
(-4.000000, 1.000000, 16.000000) (-4.000000, 0.000000, 16.000000) (0.000000, 0.000000) 
(-4.000000, 1.000000, 16.000000) (-4.000000, 0.000000, 16.000000) (0.000000, 0.000000) 
(-3.000000, 0.000000, 0.000000) (-4.000000, 0.000000, 0.000000) (0.000000, 0.000000) 
(-3.000000, 1.000000, 9.000000) (-4.000000, 0.000000, 9.000000) (0.000000, 0.000000) 
(-4.000000, 1.000000, 16.000000) (-4.000000, 1.000000, 16.000000) (0.000000, 0.000000) 
(-3.000000, 1.000000, 9.000000) (-4.000000, 1.000000, 9.000000) (0.000000, 0.000000) 
(-4.000000, 2.000000, 32.000000) (-4.000000, 1.000000, 32.000000) (0.000000, 0.000000) 
(-4.000000, 2.000000, 32.000000) (-4.000000, 1.000000, 32.000000) (0.000000, 0.000000) 
(-3.000000, 1.000000, 9.000000) (-4.000000, 1.000000, 9.000000) (0.000000, 0.000000) 
(-3.000000, 2.000000, 18.000000) (-4.000000, 1.000000, 18.000000) (0.000000, 0.000000) 
(-4.000000, 2.000000, 32.000000) (-4.000000, 2.000000, 32.000000) (0.000000, 0.000000) 
(-3.000000, 2.000000, 18.000000) (-4.000000, 2.000000, 18.000000) (0.000000, 0.000000) 
(-4.000000, 3.000000, 48.000000) (-4.000000, 2.000000, 48.000000) (0.000000, 0.000000) 
(-4.000000, 3.000000, 48.000000) (-4.000000, 2.000000, 48.000000) (0.000000, 0.000000) 
(-3.000000, 2.000000, 18.000000) (-4.000000, 2.000000, 18.000000) (0.000000, 0.000000) 
(-3.000000, 3.000000, 27.000000) (-4.000000, 2.000000, 27.000000) (0.000000, 0.000000) 
(-4.000000, 3.000000, 48.000000) (-4.000000, 3.000000, 48.000000) (0.000000, 0.000000) 
(-3.000000, 3.000000, 27.000000) (-4.000000, 3.000000, 27.000000) (0.000000, 0.000000) 
(-4.000000, 4.000000, 64.000000) (-4.000000, 3.000000, 64.000000) (0.000000, 0.000000) 
(-4.000000, 4.000000, 64.000000) (-4.000000, 3.000000, 64.000000) (0.000000, 0.000000) 
(-3.000000, 3.000000, 27.000000) (-4.000000, 3.000000, 27.000000) (0.000000, 0.000000) 
(-3.000000, 4.000000, 36.000000) (-4.000000, 3.000000, 36.000000) (0.000000, 0.000000) 
(-4.000000, 4.000000, 64.000000) (-4.000000, 4.000000, 64.000000) (0.000000, 0.000000) 
(-3.000000, 4.000000, 36.000000) (-4.000000, 4.000000, 36.000000) (0.000000, 0.000000) 
(-4.000000, 5.000000, 80.000000) (-4.000000, 4.000000, 80.000000) (0.000000, 0.000000) 
(-4.000000, 5.000000, 80.000000) (-4.000000, 4.000000, 80.000000) (0.000000, 0.000000) 
(-3.000000, 4.000000, 36.000000) (-4.000000, 4.000000, 36.000000) (0.000000, 0.000000) 
(-3.000000, 5.000000, 45.000000) (-4.000000, 4.000000, 45.000000) (0.000000, 0.000000) 
(-4.000000, 5.000000, 80.000000) (-4.000000, 5.000000, 80.000000) (0.000000, 0.000000) 
(-3.000000, 5.000000, 45.000000) (-4.000000, 5.000000, 45.000000) (0.000000, 0.000000) 
(-4.000000, 6.000000, 96.000000) (-4.000000, 5.000000, 96.000000) (0.000000, 0.000000) 
(-4.000000, 6.000000, 96.000000) (-4.000000, 5.000000, 96.000000) (0.000000, 0.000000) 
(-3.000000, 5.000000, 45.000000) (-4.000000, 5.000000, 45.000000) (0.000000, 0.000000) 
(-3.000000, 6.000000, 54.000000) (-4.000000, 5.000000, 54.000000) (0.000000, 0.000000) 
(-4.000000, 6.000000, 96.000000) (-4.000000, 6.000000, 96.000000) (0.000000, 0.000000) 
(-3.000000, 6.000000, 54.000000) (-4.000000, 6.000000, 54.000000) (0.000000, 0.000000) 
(-4.000000, 7.000000, 112.000000) (-4.000000, 6.000000, 112.000000) (0.000000, 0.000000) 
(-4.000000, 7.000000, 112.000000) (-4.000000, 6.000000, 112.000000) (0.000000, 0.000000) 
(-3.000000, 6.000000, 54.000000) (-4.000000, 6.000000, 54.000000) (0.000000, 0.000000) 
(-3.000000, 7.000000, 63.000000) (-4.000000, 6.000000, 63.000000) (0.000000, 0.000000) 
(-4.000000, 7.000000, 112.000000) (-4.000000, 7.000000, 112.000000) (0.000000, 0.000000) 
(-3.000000, 7.000000, 63.000000) (-4.000000, 7.000000, 63.000000) (0.000000, 0.000000) 
